Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time Slot,Day of the Week,Request Status,Trip Duration (Mins.)
367,City,No Drivers Available,No Cars Available,11-07-2016 08:03,NA,Morning,Mon,Request Unfulfilled,0
356,City,No Drivers Available,No Cars Available,11-07-2016 08:03,NA,Morning,Mon,Request Unfulfilled,0
369,City,No Drivers Available,No Cars Available,11-07-2016 08:04,NA,Morning,Mon,Request Unfulfilled,0
364,City,No Drivers Available,No Cars Available,11-07-2016 08:05,NA,Morning,Mon,Request Unfulfilled,0
372,City,No Drivers Available,No Cars Available,11-07-2016 08:07,NA,Morning,Mon,Request Unfulfilled,0
365,City,No Drivers Available,No Cars Available,11-07-2016 08:07,NA,Morning,Mon,Request Unfulfilled,0
390,City,No Drivers Available,No Cars Available,11-07-2016 08:17,NA,Morning,Mon,Request Unfulfilled,0
388,City,No Drivers Available,No Cars Available,11-07-2016 08:21,NA,Morning,Mon,Request Unfulfilled,0
385,City,No Drivers Available,No Cars Available,11-07-2016 08:21,NA,Morning,Mon,Request Unfulfilled,0
396,City,No Drivers Available,No Cars Available,11-07-2016 08:29,NA,Morning,Mon,Request Unfulfilled,0
413,City,No Drivers Available,No Cars Available,11-07-2016 08:37,NA,Morning,Mon,Request Unfulfilled,0
408,City,No Drivers Available,No Cars Available,11-07-2016 08:37,NA,Morning,Mon,Request Unfulfilled,0
416,City,No Drivers Available,No Cars Available,11-07-2016 08:39,NA,Morning,Mon,Request Unfulfilled,0
435,City,No Drivers Available,No Cars Available,11-07-2016 08:55,NA,Morning,Mon,Request Unfulfilled,0
440,City,No Drivers Available,No Cars Available,11-07-2016 09:08,NA,Morning,Mon,Request Unfulfilled,0
434,City,No Drivers Available,No Cars Available,11-07-2016 09:09,NA,Morning,Mon,Request Unfulfilled,0
456,City,No Drivers Available,No Cars Available,11-07-2016 09:13,NA,Morning,Mon,Request Unfulfilled,0
453,City,No Drivers Available,No Cars Available,11-07-2016 09:13,NA,Morning,Mon,Request Unfulfilled,0
442,City,No Drivers Available,No Cars Available,11-07-2016 09:15,NA,Morning,Mon,Request Unfulfilled,0
478,City,No Drivers Available,No Cars Available,11-07-2016 09:16,NA,Morning,Mon,Request Unfulfilled,0
452,City,No Drivers Available,No Cars Available,11-07-2016 09:16,NA,Morning,Mon,Request Unfulfilled,0
460,City,No Drivers Available,No Cars Available,11-07-2016 09:21,NA,Morning,Mon,Request Unfulfilled,0
473,Airport,No Drivers Available,No Cars Available,11-07-2016 09:22,NA,Morning,Mon,Request Unfulfilled,0
472,City,No Drivers Available,No Cars Available,11-07-2016 09:25,NA,Morning,Mon,Request Unfulfilled,0
496,City,No Drivers Available,No Cars Available,11-07-2016 09:29,NA,Morning,Mon,Request Unfulfilled,0
487,City,No Drivers Available,No Cars Available,11-07-2016 09:31,NA,Morning,Mon,Request Unfulfilled,0
498,City,No Drivers Available,No Cars Available,11-07-2016 09:35,NA,Morning,Mon,Request Unfulfilled,0
503,City,No Drivers Available,No Cars Available,11-07-2016 09:37,NA,Morning,Mon,Request Unfulfilled,0
502,City,No Drivers Available,No Cars Available,11-07-2016 09:40,NA,Morning,Mon,Request Unfulfilled,0
509,City,No Drivers Available,No Cars Available,11-07-2016 09:42,NA,Morning,Mon,Request Unfulfilled,0
506,City,No Drivers Available,No Cars Available,11-07-2016 09:43,NA,Morning,Mon,Request Unfulfilled,0
522,City,No Drivers Available,No Cars Available,11-07-2016 09:48,NA,Morning,Mon,Request Unfulfilled,0
516,City,No Drivers Available,No Cars Available,11-07-2016 09:49,NA,Morning,Mon,Request Unfulfilled,0
524,City,No Drivers Available,No Cars Available,11-07-2016 09:50,NA,Morning,Mon,Request Unfulfilled,0
527,City,No Drivers Available,No Cars Available,11-07-2016 09:52,NA,Morning,Mon,Request Unfulfilled,0
530,City,No Drivers Available,No Cars Available,11-07-2016 09:57,NA,Morning,Mon,Request Unfulfilled,0
539,City,No Drivers Available,No Cars Available,11-07-2016 09:59,NA,Morning,Mon,Request Unfulfilled,0
541,City,No Drivers Available,No Cars Available,11-07-2016 10:03,NA,Morning,Mon,Request Unfulfilled,0
548,City,No Drivers Available,No Cars Available,11-07-2016 10:04,NA,Morning,Mon,Request Unfulfilled,0
563,Airport,No Drivers Available,No Cars Available,11-07-2016 10:17,NA,Morning,Mon,Request Unfulfilled,0
562,Airport,No Drivers Available,No Cars Available,11-07-2016 10:18,NA,Morning,Mon,Request Unfulfilled,0
566,City,No Drivers Available,No Cars Available,11-07-2016 10:20,NA,Morning,Mon,Request Unfulfilled,0
567,Airport,No Drivers Available,No Cars Available,11-07-2016 10:21,NA,Morning,Mon,Request Unfulfilled,0
576,City,No Drivers Available,No Cars Available,11-07-2016 10:58,NA,Morning,Mon,Request Unfulfilled,0
581,Airport,No Drivers Available,No Cars Available,11-07-2016 11:00,NA,Morning,Mon,Request Unfulfilled,0
587,City,No Drivers Available,No Cars Available,11-07-2016 11:17,NA,Morning,Mon,Request Unfulfilled,0
593,City,No Drivers Available,No Cars Available,11-07-2016 11:22,NA,Morning,Mon,Request Unfulfilled,0
594,Airport,No Drivers Available,No Cars Available,11-07-2016 11:31,NA,Morning,Mon,Request Unfulfilled,0
601,City,No Drivers Available,No Cars Available,11-07-2016 11:40,NA,Morning,Mon,Request Unfulfilled,0
606,City,No Drivers Available,No Cars Available,11-07-2016 11:42,NA,Morning,Mon,Request Unfulfilled,0
611,Airport,No Drivers Available,No Cars Available,11-07-2016 11:53,NA,Morning,Mon,Request Unfulfilled,0
613,City,No Drivers Available,No Cars Available,11-07-2016 11:56,NA,Morning,Mon,Request Unfulfilled,0
617,Airport,No Drivers Available,No Cars Available,11-07-2016 11:57,NA,Morning,Mon,Request Unfulfilled,0
624,City,No Drivers Available,No Cars Available,11-07-2016 12:06,NA,Afternoon,Mon,Request Unfulfilled,0
633,City,No Drivers Available,No Cars Available,11-07-2016 12:26,NA,Afternoon,Mon,Request Unfulfilled,0
646,Airport,No Drivers Available,No Cars Available,11-07-2016 12:37,NA,Afternoon,Mon,Request Unfulfilled,0
654,Airport,No Drivers Available,No Cars Available,11-07-2016 12:45,NA,Afternoon,Mon,Request Unfulfilled,0
655,City,No Drivers Available,No Cars Available,11-07-2016 12:53,NA,Afternoon,Mon,Request Unfulfilled,0
658,City,No Drivers Available,No Cars Available,11-07-2016 12:54,NA,Afternoon,Mon,Request Unfulfilled,0
659,City,No Drivers Available,No Cars Available,11-07-2016 12:55,NA,Afternoon,Mon,Request Unfulfilled,0
667,City,No Drivers Available,No Cars Available,11-07-2016 13:01,NA,Afternoon,Mon,Request Unfulfilled,0
665,Airport,No Drivers Available,No Cars Available,11-07-2016 13:04,NA,Afternoon,Mon,Request Unfulfilled,0
668,City,No Drivers Available,No Cars Available,11-07-2016 13:06,NA,Afternoon,Mon,Request Unfulfilled,0
674,City,No Drivers Available,No Cars Available,11-07-2016 13:15,NA,Afternoon,Mon,Request Unfulfilled,0
670,Airport,No Drivers Available,No Cars Available,11-07-2016 13:18,NA,Afternoon,Mon,Request Unfulfilled,0
673,Airport,No Drivers Available,No Cars Available,11-07-2016 13:24,NA,Afternoon,Mon,Request Unfulfilled,0
678,Airport,No Drivers Available,No Cars Available,11-07-2016 13:33,NA,Afternoon,Mon,Request Unfulfilled,0
690,Airport,No Drivers Available,No Cars Available,11-07-2016 13:41,NA,Afternoon,Mon,Request Unfulfilled,0
685,City,No Drivers Available,No Cars Available,11-07-2016 13:43,NA,Afternoon,Mon,Request Unfulfilled,0
691,City,No Drivers Available,No Cars Available,11-07-2016 13:46,NA,Afternoon,Mon,Request Unfulfilled,0
695,City,No Drivers Available,No Cars Available,11-07-2016 13:54,NA,Afternoon,Mon,Request Unfulfilled,0
696,City,No Drivers Available,No Cars Available,11-07-2016 14:01,NA,Afternoon,Mon,Request Unfulfilled,0
705,Airport,No Drivers Available,No Cars Available,11-07-2016 14:12,NA,Afternoon,Mon,Request Unfulfilled,0
713,City,No Drivers Available,No Cars Available,11-07-2016 14:41,NA,Afternoon,Mon,Request Unfulfilled,0
716,City,No Drivers Available,No Cars Available,11-07-2016 14:52,NA,Afternoon,Mon,Request Unfulfilled,0
722,Airport,No Drivers Available,No Cars Available,11-07-2016 14:57,NA,Afternoon,Mon,Request Unfulfilled,0
731,City,No Drivers Available,No Cars Available,11-07-2016 15:11,NA,Afternoon,Mon,Request Unfulfilled,0
730,Airport,No Drivers Available,No Cars Available,11-07-2016 15:14,NA,Afternoon,Mon,Request Unfulfilled,0
734,City,No Drivers Available,No Cars Available,11-07-2016 15:22,NA,Afternoon,Mon,Request Unfulfilled,0
755,Airport,No Drivers Available,No Cars Available,11-07-2016 16:03,NA,Afternoon,Mon,Request Unfulfilled,0
762,City,No Drivers Available,No Cars Available,11-07-2016 16:12,NA,Afternoon,Mon,Request Unfulfilled,0
765,Airport,No Drivers Available,No Cars Available,11-07-2016 16:16,NA,Afternoon,Mon,Request Unfulfilled,0
764,City,No Drivers Available,No Cars Available,11-07-2016 16:21,NA,Afternoon,Mon,Request Unfulfilled,0
767,City,No Drivers Available,No Cars Available,11-07-2016 16:24,NA,Afternoon,Mon,Request Unfulfilled,0
768,Airport,No Drivers Available,No Cars Available,11-07-2016 16:26,NA,Afternoon,Mon,Request Unfulfilled,0
770,Airport,No Drivers Available,No Cars Available,11-07-2016 16:27,NA,Afternoon,Mon,Request Unfulfilled,0
776,City,No Drivers Available,No Cars Available,11-07-2016 16:34,NA,Afternoon,Mon,Request Unfulfilled,0
783,City,No Drivers Available,No Cars Available,11-07-2016 16:48,NA,Afternoon,Mon,Request Unfulfilled,0
787,Airport,No Drivers Available,No Cars Available,11-07-2016 16:50,NA,Afternoon,Mon,Request Unfulfilled,0
786,Airport,No Drivers Available,No Cars Available,11-07-2016 16:50,NA,Afternoon,Mon,Request Unfulfilled,0
795,Airport,No Drivers Available,No Cars Available,11-07-2016 17:09,NA,Evening,Mon,Request Unfulfilled,0
796,Airport,No Drivers Available,No Cars Available,11-07-2016 17:11,NA,Evening,Mon,Request Unfulfilled,0
803,Airport,No Drivers Available,No Cars Available,11-07-2016 17:14,NA,Evening,Mon,Request Unfulfilled,0
802,Airport,No Drivers Available,No Cars Available,11-07-2016 17:15,NA,Evening,Mon,Request Unfulfilled,0
806,Airport,No Drivers Available,No Cars Available,11-07-2016 17:15,NA,Evening,Mon,Request Unfulfilled,0
798,Airport,No Drivers Available,No Cars Available,11-07-2016 17:17,NA,Evening,Mon,Request Unfulfilled,0
804,Airport,No Drivers Available,No Cars Available,11-07-2016 17:18,NA,Evening,Mon,Request Unfulfilled,0
808,Airport,No Drivers Available,No Cars Available,11-07-2016 17:19,NA,Evening,Mon,Request Unfulfilled,0
810,Airport,No Drivers Available,No Cars Available,11-07-2016 17:20,NA,Evening,Mon,Request Unfulfilled,0
807,Airport,No Drivers Available,No Cars Available,11-07-2016 17:20,NA,Evening,Mon,Request Unfulfilled,0
814,Airport,No Drivers Available,No Cars Available,11-07-2016 17:21,NA,Evening,Mon,Request Unfulfilled,0
820,Airport,No Drivers Available,No Cars Available,11-07-2016 17:21,NA,Evening,Mon,Request Unfulfilled,0
811,Airport,No Drivers Available,No Cars Available,11-07-2016 17:23,NA,Evening,Mon,Request Unfulfilled,0
813,Airport,No Drivers Available,No Cars Available,11-07-2016 17:23,NA,Evening,Mon,Request Unfulfilled,0
809,Airport,No Drivers Available,No Cars Available,11-07-2016 17:24,NA,Evening,Mon,Request Unfulfilled,0
816,Airport,No Drivers Available,No Cars Available,11-07-2016 17:24,NA,Evening,Mon,Request Unfulfilled,0
815,Airport,No Drivers Available,No Cars Available,11-07-2016 17:25,NA,Evening,Mon,Request Unfulfilled,0
812,Airport,No Drivers Available,No Cars Available,11-07-2016 17:28,NA,Evening,Mon,Request Unfulfilled,0
823,Airport,No Drivers Available,No Cars Available,11-07-2016 17:28,NA,Evening,Mon,Request Unfulfilled,0
818,Airport,No Drivers Available,No Cars Available,11-07-2016 17:31,NA,Evening,Mon,Request Unfulfilled,0
822,Airport,No Drivers Available,No Cars Available,11-07-2016 17:33,NA,Evening,Mon,Request Unfulfilled,0
830,Airport,No Drivers Available,No Cars Available,11-07-2016 17:34,NA,Evening,Mon,Request Unfulfilled,0
824,Airport,No Drivers Available,No Cars Available,11-07-2016 17:34,NA,Evening,Mon,Request Unfulfilled,0
827,Airport,No Drivers Available,No Cars Available,11-07-2016 17:35,NA,Evening,Mon,Request Unfulfilled,0
829,Airport,No Drivers Available,No Cars Available,11-07-2016 17:35,NA,Evening,Mon,Request Unfulfilled,0
825,Airport,No Drivers Available,No Cars Available,11-07-2016 17:36,NA,Evening,Mon,Request Unfulfilled,0
841,Airport,No Drivers Available,No Cars Available,11-07-2016 17:39,NA,Evening,Mon,Request Unfulfilled,0
836,Airport,No Drivers Available,No Cars Available,11-07-2016 17:40,NA,Evening,Mon,Request Unfulfilled,0
842,Airport,No Drivers Available,No Cars Available,11-07-2016 17:40,NA,Evening,Mon,Request Unfulfilled,0
837,City,No Drivers Available,No Cars Available,11-07-2016 17:41,NA,Evening,Mon,Request Unfulfilled,0
835,Airport,No Drivers Available,No Cars Available,11-07-2016 17:42,NA,Evening,Mon,Request Unfulfilled,0
839,Airport,No Drivers Available,No Cars Available,11-07-2016 17:44,NA,Evening,Mon,Request Unfulfilled,0
849,Airport,No Drivers Available,No Cars Available,11-07-2016 17:45,NA,Evening,Mon,Request Unfulfilled,0
854,Airport,No Drivers Available,No Cars Available,11-07-2016 17:48,NA,Evening,Mon,Request Unfulfilled,0
851,Airport,No Drivers Available,No Cars Available,11-07-2016 17:48,NA,Evening,Mon,Request Unfulfilled,0
850,Airport,No Drivers Available,No Cars Available,11-07-2016 17:50,NA,Evening,Mon,Request Unfulfilled,0
862,Airport,No Drivers Available,No Cars Available,11-07-2016 17:51,NA,Evening,Mon,Request Unfulfilled,0
861,Airport,No Drivers Available,No Cars Available,11-07-2016 17:53,NA,Evening,Mon,Request Unfulfilled,0
858,Airport,No Drivers Available,No Cars Available,11-07-2016 17:56,NA,Evening,Mon,Request Unfulfilled,0
875,Airport,No Drivers Available,No Cars Available,11-07-2016 17:57,NA,Evening,Mon,Request Unfulfilled,0
873,Airport,No Drivers Available,No Cars Available,11-07-2016 17:57,NA,Evening,Mon,Request Unfulfilled,0
869,Airport,No Drivers Available,No Cars Available,11-07-2016 17:58,NA,Evening,Mon,Request Unfulfilled,0
868,Airport,No Drivers Available,No Cars Available,11-07-2016 17:58,NA,Evening,Mon,Request Unfulfilled,0
864,Airport,No Drivers Available,No Cars Available,11-07-2016 17:59,NA,Evening,Mon,Request Unfulfilled,0
866,Airport,No Drivers Available,No Cars Available,11-07-2016 18:00,NA,Evening,Mon,Request Unfulfilled,0
880,Airport,No Drivers Available,No Cars Available,11-07-2016 18:01,NA,Evening,Mon,Request Unfulfilled,0
877,Airport,No Drivers Available,No Cars Available,11-07-2016 18:02,NA,Evening,Mon,Request Unfulfilled,0
879,Airport,No Drivers Available,No Cars Available,11-07-2016 18:02,NA,Evening,Mon,Request Unfulfilled,0
874,Airport,No Drivers Available,No Cars Available,11-07-2016 18:04,NA,Evening,Mon,Request Unfulfilled,0
881,Airport,No Drivers Available,No Cars Available,11-07-2016 18:05,NA,Evening,Mon,Request Unfulfilled,0
886,Airport,No Drivers Available,No Cars Available,11-07-2016 18:05,NA,Evening,Mon,Request Unfulfilled,0
894,Airport,No Drivers Available,No Cars Available,11-07-2016 18:07,NA,Evening,Mon,Request Unfulfilled,0
890,Airport,No Drivers Available,No Cars Available,11-07-2016 18:07,NA,Evening,Mon,Request Unfulfilled,0
883,Airport,No Drivers Available,No Cars Available,11-07-2016 18:07,NA,Evening,Mon,Request Unfulfilled,0
888,Airport,No Drivers Available,No Cars Available,11-07-2016 18:09,NA,Evening,Mon,Request Unfulfilled,0
885,Airport,No Drivers Available,No Cars Available,11-07-2016 18:09,NA,Evening,Mon,Request Unfulfilled,0
895,Airport,No Drivers Available,No Cars Available,11-07-2016 18:10,NA,Evening,Mon,Request Unfulfilled,0
882,Airport,No Drivers Available,No Cars Available,11-07-2016 18:10,NA,Evening,Mon,Request Unfulfilled,0
889,Airport,No Drivers Available,No Cars Available,11-07-2016 18:11,NA,Evening,Mon,Request Unfulfilled,0
893,Airport,No Drivers Available,No Cars Available,11-07-2016 18:11,NA,Evening,Mon,Request Unfulfilled,0
896,City,No Drivers Available,No Cars Available,11-07-2016 18:11,NA,Evening,Mon,Request Unfulfilled,0
892,Airport,No Drivers Available,No Cars Available,11-07-2016 18:12,NA,Evening,Mon,Request Unfulfilled,0
906,Airport,No Drivers Available,No Cars Available,11-07-2016 18:12,NA,Evening,Mon,Request Unfulfilled,0
897,Airport,No Drivers Available,No Cars Available,11-07-2016 18:13,NA,Evening,Mon,Request Unfulfilled,0
902,Airport,No Drivers Available,No Cars Available,11-07-2016 18:13,NA,Evening,Mon,Request Unfulfilled,0
901,Airport,No Drivers Available,No Cars Available,11-07-2016 18:14,NA,Evening,Mon,Request Unfulfilled,0
922,Airport,No Drivers Available,No Cars Available,11-07-2016 18:16,NA,Evening,Mon,Request Unfulfilled,0
905,Airport,No Drivers Available,No Cars Available,11-07-2016 18:17,NA,Evening,Mon,Request Unfulfilled,0
908,Airport,No Drivers Available,No Cars Available,11-07-2016 18:17,NA,Evening,Mon,Request Unfulfilled,0
915,Airport,No Drivers Available,No Cars Available,11-07-2016 18:18,NA,Evening,Mon,Request Unfulfilled,0
920,Airport,No Drivers Available,No Cars Available,11-07-2016 18:19,NA,Evening,Mon,Request Unfulfilled,0
911,Airport,No Drivers Available,No Cars Available,11-07-2016 18:21,NA,Evening,Mon,Request Unfulfilled,0
916,Airport,No Drivers Available,No Cars Available,11-07-2016 18:21,NA,Evening,Mon,Request Unfulfilled,0
907,Airport,No Drivers Available,No Cars Available,11-07-2016 18:21,NA,Evening,Mon,Request Unfulfilled,0
925,Airport,No Drivers Available,No Cars Available,11-07-2016 18:22,NA,Evening,Mon,Request Unfulfilled,0
935,Airport,No Drivers Available,No Cars Available,11-07-2016 18:22,NA,Evening,Mon,Request Unfulfilled,0
912,Airport,No Drivers Available,No Cars Available,11-07-2016 18:23,NA,Evening,Mon,Request Unfulfilled,0
921,Airport,No Drivers Available,No Cars Available,11-07-2016 18:24,NA,Evening,Mon,Request Unfulfilled,0
931,Airport,No Drivers Available,No Cars Available,11-07-2016 18:27,NA,Evening,Mon,Request Unfulfilled,0
917,Airport,No Drivers Available,No Cars Available,11-07-2016 18:28,NA,Evening,Mon,Request Unfulfilled,0
937,Airport,No Drivers Available,No Cars Available,11-07-2016 18:29,NA,Evening,Mon,Request Unfulfilled,0
934,Airport,No Drivers Available,No Cars Available,11-07-2016 18:29,NA,Evening,Mon,Request Unfulfilled,0
933,Airport,No Drivers Available,No Cars Available,11-07-2016 18:29,NA,Evening,Mon,Request Unfulfilled,0
924,Airport,No Drivers Available,No Cars Available,11-07-2016 18:30,NA,Evening,Mon,Request Unfulfilled,0
942,Airport,No Drivers Available,No Cars Available,11-07-2016 18:30,NA,Evening,Mon,Request Unfulfilled,0
938,Airport,No Drivers Available,No Cars Available,11-07-2016 18:31,NA,Evening,Mon,Request Unfulfilled,0
940,Airport,No Drivers Available,No Cars Available,11-07-2016 18:32,NA,Evening,Mon,Request Unfulfilled,0
953,Airport,No Drivers Available,No Cars Available,11-07-2016 18:35,NA,Evening,Mon,Request Unfulfilled,0
941,Airport,No Drivers Available,No Cars Available,11-07-2016 18:35,NA,Evening,Mon,Request Unfulfilled,0
946,Airport,No Drivers Available,No Cars Available,11-07-2016 18:36,NA,Evening,Mon,Request Unfulfilled,0
950,Airport,No Drivers Available,No Cars Available,11-07-2016 18:36,NA,Evening,Mon,Request Unfulfilled,0
948,Airport,No Drivers Available,No Cars Available,11-07-2016 18:37,NA,Evening,Mon,Request Unfulfilled,0
945,Airport,No Drivers Available,No Cars Available,11-07-2016 18:38,NA,Evening,Mon,Request Unfulfilled,0
955,Airport,No Drivers Available,No Cars Available,11-07-2016 18:40,NA,Evening,Mon,Request Unfulfilled,0
956,Airport,No Drivers Available,No Cars Available,11-07-2016 18:40,NA,Evening,Mon,Request Unfulfilled,0
949,Airport,No Drivers Available,No Cars Available,11-07-2016 18:41,NA,Evening,Mon,Request Unfulfilled,0
958,Airport,No Drivers Available,No Cars Available,11-07-2016 18:42,NA,Evening,Mon,Request Unfulfilled,0
957,Airport,No Drivers Available,No Cars Available,11-07-2016 18:42,NA,Evening,Mon,Request Unfulfilled,0
959,Airport,No Drivers Available,No Cars Available,11-07-2016 18:43,NA,Evening,Mon,Request Unfulfilled,0
961,Airport,No Drivers Available,No Cars Available,11-07-2016 18:46,NA,Evening,Mon,Request Unfulfilled,0
964,Airport,No Drivers Available,No Cars Available,11-07-2016 18:46,NA,Evening,Mon,Request Unfulfilled,0
